Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg
18/09/2024;06:40;18,40;75,86;1018,77;19,25;13,00;32,20;12,98;12,29;12,81;8,00;166,00
18/09/2024;06:50;18,56;75,66;1018,72;19,87;13,03;80,63;11,12;13,81;11,60;360,00;141,00
18/09/2024;07:00;18,85;76,11;1018,88;20,62;13,04;109,40;9,81;7,87;9,87;3,00;150,00
18/09/2024;07:10;18,67;73,51;1018,92;21,25;13,10;149,73;10,13;11,46;10,62;359,00;262,00
18/09/2024;07:20;18,91;74,76;1018,84;22,00;13,14;84,50;11,89;14,22;13,07;349,00;345,00
18/09/2024;07:30;18,60;73,03;1019,23;22,62;13,25;205,93;15,01;14,50;13,87;2,00;308,00
18/09/2024;07:40;18,84;73,51;1018,96;22,75;13,37;248,43;12,05;13,32;13,19;356,00;352,00
18/09/2024;07:50;19,13;73,52;1019,29;23,50;13,45;278,40;12,33;9,94;12,29;355,00;347,00
18/09/2024;08:00;19,39;73,64;1019,48;24,00;13,56;313,90;12,98;9,18;13,10;355,00;350,00
18/09/2024;08:10;19,26;72,65;1019,56;24,63;13,62;375,00;11,61;12,01;12,19;341,00;347,00
18/09/2024;08:20;19,65;72,76;1019,55;24,63;13,62;193,10;13,20;11,94;14,45;350,00;344,00
18/09/2024;08:30;19,78;69,87;1019,60;25,00;13,66;424,93;10,35;11,67;10,42;341,00;248,00
18/09/2024;08:40;19,86;68,64;1019,78;25,50;13,69;388,00;11,72;10,84;11,94;350,00;270,00
18/09/2024;08:50;19,62;68,30;1019,52;25,88;13,71;488,73;14,30;13,87;13,65;343,00;346,00
18/09/2024;09:00;20,30;67,33;1019,61;26,00;13,78;514,20;12,76;8,56;12,60;346,00;346,00
18/09/2024;09:10;20,30;66,27;1019,86;26,25;13,87;536,10;8,87;7,59;8,66;351,00;297,00
18/09/2024;09:20;20,91;65,83;1019,56;26,62;13,87;560,40;12,00;13,81;12,88;347,00;341,00
18/09/2024;09:30;21,10;63,08;1019,60;26,50;13,88;584,40;10,85;8,35;9,55;346,00;351,00
18/09/2024;09:40;22,03;63,26;1019,68;27,13;13,89;606,60;8,66;6,63;8,98;352,00;337,00
18/09/2024;09:50;21,75;64,57;1019,55;27,75;13,90;639,70;10,24;10,28;10,54;330,00;324,00
18/09/2024;10:00;21,43;63,20;1019,48;27,75;13,90;657,20;9,20;10,56;10,29;319,00;323,00
18/09/2024;10:10;21,81;61,10;1019,36;27,75;13,90;676,23;11,89;10,98;12,74;324,00;327,00
18/09/2024;10:20;22,73;60,45;1019,35;27,87;13,90;689,83;8,44;10,28;8,61;339,00;337,00
18/09/2024;10:30;21,99;59,62;1019,05;28,00;13,91;715,97;12,98;15,60;14,54;336,00;339,00
18/09/2024;10:40;22,70;58,96;1019,26;27,75;13,91;730,57;12,11;11,73;12,91;359,00;341,00
18/09/2024;10:50;22,85;56,71;1019,25;28,00;13,92;749,60;11,23;13,05;10,76;7,00;290,00
18/09/2024;11:00;23,50;56,87;1018,89;28,00;13,90;758,83;10,41;9,39;10,70;353,00;326,00
18/09/2024;11:10;23,55;55,76;1018,56;28,00;13,91;765,00;10,24;11,39;10,72;357,00;349,00
18/09/2024;11:20;23,96;54,21;1018,07;28,12;13,91;756,43;12,38;14,56;13,28;352,00;328,00
18/09/2024;11:30;24,35;54,25;1017,86;28,12;13,92;768,53;11,67;13,46;13,40;357,00;237,00
18/09/2024;11:40;24,38;53,93;1017,76;28,38;13,92;781,40;14,41;14,43;15,51;354,00;346,00
18/09/2024;11:50;25,77;50,69;1017,61;28,38;13,93;779,10;12,05;12,36;13,06;357,00;267,00
18/09/2024;12:00;24,92;51,03;1017,57;28,50;13,92;710,83;11,50;12,36;11,86;345,00;323,00
18/09/2024;12:10;26,30;47,00;1017,39;28,75;13,92;698,27;7,72;7,66;7,80;334,00;333,00
18/09/2024;12:20;25,77;48,42;1017,16;29,12;13,92;741,87;13,86;10,63;13,22;356,00;340,00
18/09/2024;12:30;26,26;48,10;1016,91;29,37;13,92;801,77;10,13;8,63;10,06;350,00;177,00
18/09/2024;12:40;26,02;48,88;1016,70;29,63;13,92;203,70;11,18;14,01;11,92;357,00;209,00
18/09/2024;12:50;25,79;47,59;1016,61;29,12;13,94;186,47;10,96;9,66;11,80;6,00;107,00
18/09/2024;13:00;26,48;47,06;1016,37;29,25;13,92;784,27;10,13;11,67;10,26;359,00;280,00
18/09/2024;13:10;27,00;45,76;1016,27;29,63;13,93;766,07;8,87;9,25;9,37;349,00;321,00
18/09/2024;13:20;27,19;46,06;1016,00;30,00;13,93;732,63;11,29;12,15;11,27;332,00;327,00
18/09/2024;13:30;27,22;45,18;1015,83;30,37;13,92;731,23;11,50;12,77;12,13;342,00;311,00
18/09/2024;13:40;27,36;44,70;1015,72;30,62;13,92;715,37;9,48;7,80;8,92;357,00;354,00
18/09/2024;13:50;27,36;44,50;1015,45;30,75;13,92;706,27;11,01;13,18;11,54;350,00;351,00
18/09/2024;14:00;27,63;43,54;1015,52;31,12;13,93;658,33;9,04;8,84;9,96;355,00;355,00
18/09/2024;14:10;28,02;42,89;1015,39;31,37;13,92;647,13;8,11;5,80;7,81;350,00;119,00
18/09/2024;14:20;27,48;43,61;1015,17;31,50;13,92;656,60;9,70;10,08;10,73;349,00;348,00
18/09/2024;14:30;27,64;43,36;1015,16;31,50;13,93;506,77;7,18;8,15;7,82;359,00;178,00
18/09/2024;14:40;28,58;41,43;1014,98;31,37;13,92;557,33;4,22;4,90;3,80;360,00;95,00
18/09/2024;14:50;28,02;42,01;1015,00;32,00;13,92;515,07;5,53;3,59;5,52;348,00;350,00
18/09/2024;15:00;28,57;40,86;1014,91;32,25;13,93;490,70;3,94;2,76;3,04;1,00;206,00
18/09/2024;15:10;28,42;42,35;1014,70;32,50;13,95;458,47;3,18;3,11;3,34;0,00;315,00
18/09/2024;15:20;28,50;42,33;1014,60;32,63;13,93;425,20;3,34;2,48;3,28;342,00;331,00
18/09/2024;15:30;29,17;39,65;1014,72;32,88;13,92;400,40;2,19;2,21;2,13;315,00;317,00
18/09/2024;15:40;28,65;40,23;1014,64;33,13;13,92;367,20;2,90;2,55;2,69;345,00;332,00
18/09/2024;15:50;28,29;41,35;1014,62;33,25;13,93;331,27;5,26;4,14;4,58;340,00;324,00
18/09/2024;16:00;28,63;40,18;1014,59;33,00;13,94;302,17;3,83;2,14;3,72;0,00;93,00
18/09/2024;16:10;28,50;40,99;1014,56;32,88;13,93;267,50;3,12;3,66;3,38;302,00;307,00
18/09/2024;16:20;28,74;40,18;1014,51;32,88;13,93;232,97;2,52;2,76;2,57;352,00;342,00
18/09/2024;16:30;28,57;40,01;1014,50;32,88;13,93;195,20;3,29;2,35;2,69;357,00;282,00
18/09/2024;16:40;28,70;39,72;1014,42;32,88;13,93;162,20;1,75;2,21;1,96;326,00;332,00
18/09/2024;16:50;28,59;39,82;1014,38;32,88;13,93;132,20;2,19;2,69;2,28;336,00;334,00
18/09/2024;17:00;28,18;41,54;1014,35;32,75;13,92;94,00;4,66;4,97;4,48;359,00;325,00
18/09/2024;17:10;28,30;41,17;1014,29;32,00;13,93;64,40;5,70;6,35;5,15;13,00;28,00
18/09/2024;17:20;28,26;41,45;1014,34;31,12;13,65;38,10;5,97;7,11;6,37;7,00;10,00
18/09/2024;17:30;28,00;42,01;1014,40;30,50;13,42;9,47;5,92;5,45;5,72;8,00;16,00
18/09/2024;17:40;27,86;42,69;1014,53;29,75;13,33;0,00;6,74;5,66;6,55;20,00;17,00
18/09/2024;17:50;27,91;42,10;1014,65;29,12;13,33;0,00;4,71;4,00;4,97;24,00;31,00
18/09/2024;18:00;27,61;42,66;1014,71;28,62;13,30;0,00;4,77;6,07;5,36;29,00;32,00
18/09/2024;18:10;27,63;42,39;1014,79;28,38;13,31;0,00;4,88;5,45;5,65;54,00;42,00
18/09/2024;18:20;27,76;41,87;1014,82;28,25;13,29;0,00;4,71;5,66;5,51;34,00;36,00
18/09/2024;18:30;26,42;48,33;1014,84;28,12;13,23;0,00;2,19;2,48;2,39;309,00;312,00
18/09/2024;18:40;26,46;47,20;1014,87;27,75;13,22;0,00;2,36;3,04;2,72;357,00;179,00
18/09/2024;18:50;25,58;52,06;1014,93;27,37;13,23;0,00;3,56;3,31;3,61;3,00;282,00
18/09/2024;19:00;25,70;52,39;1014,97;27,00;13,23;0,00;2,79;2,14;2,22;345,00;347,00
18/09/2024;19:10;25,52;53,77;1015,10;26,75;13,22;0,00;2,41;2,83;2,64;342,00;348,00
18/09/2024;19:20;25,02;56,33;1015,18;26,50;13,22;0,00;2,85;3,52;2,96;323,00;320,00
18/09/2024;19:30;25,07;56,33;1015,27;26,12;13,20;0,00;3,01;2,48;2,92;335,00;339,00
18/09/2024;19:40;25,18;51,49;1015,55;26,00;13,19;0,00;4,05;4,14;3,60;355,00;331,00
18/09/2024;19:50;25,92;48,28;1015,61;26,00;13,18;0,00;8,44;8,35;8,50;358,00;29,00
18/09/2024;20:00;25,99;48,47;1015,75;26,25;13,20;0,00;12,65;10,28;13,18;17,00;35,00
18/09/2024;20:10;25,59;49,36;1015,64;26,25;13,21;0,00;15,83;19,12;16,30;18,00;15,00
18/09/2024;20:20;25,13;50,89;1015,92;26,12;13,21;0,00;13,75;11,46;13,00;360,00;68,00
18/09/2024;20:30;24,70;52,44;1016,22;25,75;13,19;0,00;9,26;8,42;9,84;23,00;17,00
18/09/2024;20:40;24,20;53,96;1016,27;25,37;13,20;0,00;9,42;9,80;9,90;10,00;17,00
18/09/2024;20:50;23,93;54,31;1016,48;25,12;13,20;0,00;9,86;14,29;8,97;12,00;11,00
18/09/2024;21:00;23,48;55,18;1016,58;24,75;13,20;0,00;13,70;10,91;11,68;17,00;25,00
18/09/2024;21:10;23,38;56,48;1016,87;24,37;13,18;0,00;11,18;12,77;10,19;2,00;329,00
18/09/2024;21:20;23,21;57,22;1016,85;24,00;13,16;0,00;11,01;12,84;12,41;1,00;92,00
18/09/2024;21:30;23,05;56,78;1017,05;23,75;13,20;0,00;13,48;14,01;14,48;8,00;154,00
18/09/2024;21:40;22,80;58,40;1017,01;23,62;13,18;0,00;13,64;13,87;14,98;1,00;16,00
18/09/2024;21:50;22,69;58,95;1016,80;23,38;13,18;0,00;14,30;17,05;14,21;357,00;136,00
18/09/2024;22:00;22,36;60,01;1017,07;23,25;13,18;0,00;11,45;11,39;11,98;6,00;52,00
18/09/2024;22:10;22,21;60,32;1017,06;23,00;13,18;0,00;12,11;11,25;13,47;5,00;118,00
18/09/2024;22:20;21,99;62,49;1017,26;22,87;13,18;0,00;10,79;12,77;11,66;360,00;78,00
18/09/2024;22:30;21,96;60,85;1017,20;22,62;13,17;0,00;12,44;13,25;12,84;0,00;182,00
18/09/2024;22:40;21,85;60,89;1017,27;22,50;13,18;0,00;13,15;12,01;14,16;1,00;9,00
18/09/2024;22:50;21,71;61,52;1017,35;22,37;13,16;0,00;12,60;13,87;13,47;10,00;10,00
18/09/2024;23:00;21,64;61,84;1017,15;22,25;13,16;0,00;12,60;13,60;14,20;2,00;10,00
18/09/2024;23:10;21,57;61,99;1017,06;22,00;13,14;0,00;14,52;14,98;14,22;12,00;10,00
18/09/2024;23:20;21,17;63,62;1017,16;21,87;13,14;0,00;12,00;12,42;12,51;5,00;108,00
18/09/2024;23:30;21,37;62,77;1017,17;21,75;13,14;0,00;12,16;13,60;13,34;6,00;27,00
18/09/2024;23:40;21,13;63,86;1016,98;21,62;13,14;0,00;12,38;14,01;13,31;14,00;24,00
18/09/2024;23:50;21,05;64,25;1016,86;21,62;13,13;0,00;11,39;12,77;11,69;12,00;13,00
19/09/2024;00:00;21,14;64,01;1016,88;21,50;13,16;0,00;11,01;12,77;10,68;11,00;11,00
19/09/2024;00:10;20,83;64,84;1016,95;21,50;13,13;0,00;8,33;7,52;7,85;17,00;21,00
19/09/2024;00:20;20,72;64,96;1016,71;21,37;13,12;0,00;8,05;9,11;7,96;21,00;25,00
19/09/2024;00:30;20,89;63,98;1016,81;21,25;13,13;0,00;7,78;7,59;7,91;17,00;72,00
19/09/2024;00:40;20,82;64,19;1016,52;21,25;13,13;0,00;9,26;10,56;9,61;22,00;12,00
19/09/2024;00:50;20,74;64,44;1016,34;21,12;13,12;0,00;10,52;10,56;10,11;5,00;37,00
19/09/2024;01:00;20,59;65,27;1016,27;21,12;13,10;0,00;8,71;7,32;7,84;0,00;94,00
19/09/2024;01:10;20,56;65,49;1016,19;21,00;13,11;0,00;8,49;7,52;7,69;6,00;81,00
19/09/2024;01:20;20,32;66,16;1016,15;20,88;13,10;0,00;6,30;7,80;6,51;4,00;13,00
19/09/2024;01:30;20,32;66,76;1016,27;20,75;13,07;0,00;5,97;4,83;5,09;360,00;166,00
19/09/2024;01:40;20,40;66,61;1016,08;20,62;13,07;0,00;4,55;3,87;4,41;360,00;297,00
19/09/2024;01:50;20,30;66,75;1016,12;20,50;13,05;0,00;3,01;3,18;3,22;339,00;296,00
19/09/2024;02:00;20,34;67,83;1016,11;20,37;13,06;0,00;3,73;3,04;3,76;335,00;335,00
19/09/2024;02:10;20,06;69,41;1016,20;20,25;13,09;0,00;4,22;3,87;3,93;3,00;305,00
19/09/2024;02:20;20,05;70,21;1016,20;20,12;13,05;0,00;4,49;3,87;4,30;347,00;353,00
19/09/2024;02:30;20,01;69,36;1016,20;20,00;13,07;0,00;4,93;5,59;5,07;0,00;224,00
19/09/2024;02:40;19,87;70,45;1016,04;20,00;13,04;0,00;5,53;7,11;6,31;349,00;251,00
19/09/2024;02:50;19,58;70,20;1015,98;20,00;13,06;0,00;4,60;5,38;5,45;4,00;6,00
19/09/2024;03:00;19,38;70,63;1016,06;19,87;13,06;0,00;6,41;7,04;7,06;1,00;18,00
19/09/2024;03:10;19,37;71,55;1016,03;19,75;13,03;0,00;6,52;8,15;7,35;360,00;95,00
19/09/2024;03:20;19,23;72,97;1016,02;19,62;13,05;0,00;6,41;6,90;7,02;2,00;48,00
19/09/2024;03:30;18,98;73,53;1015,95;19,50;13,04;0,00;6,74;7,87;7,82;1,00;4,00
19/09/2024;03:40;19,04;74,00;1015,88;19,37;13,05;0,00;7,34;9,11;7,78;5,00;66,00
19/09/2024;03:50;19,07;75,63;1015,82;19,37;12,99;0,00;7,34;6,76;7,91;360,00;239,00
19/09/2024;04:00;19,04;73,21;1015,73;19,37;13,01;0,00;8,16;9,18;8,46;359,00;268,00
19/09/2024;04:10;18,84;74,33;1015,63;19,25;12,99;0,00;7,45;8,90;8,07;355,00;312,00
19/09/2024;04:20;19,03;75,35;1015,73;19,12;12,98;0,00;7,07;7,73;7,48;360,00;312,00
19/09/2024;04:30;18,88;73,81;1015,86;19,12;12,98;0,00;7,12;7,87;8,03;154,00;293,00
19/09/2024;04:40;18,92;75,20;1015,84;19,12;12,97;0,00;7,94;9,73;9,00;360,00;165,00
19/09/2024;04:50;18,68;75,77;1016,04;19,00;12,97;0,00;7,61;8,42;8,01;360,00;169,00
19/09/2024;05:00;18,50;77,48;1016,17;18,87;12,97;0,00;5,92;6,90;6,32;358,00;270,00
19/09/2024;05:10;18,67;78,00;1016,12;18,87;12,96;0,00;6,63;7,39;7,28;353,00;245,00
19/09/2024;05:20;18,36;79,12;1016,15;18,75;12,96;0,00;7,29;6,70;7,22;0,00;201,00
19/09/2024;05:30;18,45;78,83;1016,20;18,62;12,97;0,00;7,01;8,56;7,69;0,00;312,00
19/09/2024;05:40;18,08;80,73;1016,32;18,62;12,94;0,00;7,29;6,01;7,55;5,00;120,00
19/09/2024;05:50;18,28;81,88;1016,40;18,62;12,94;0,00;7,29;6,49;7,26;360,00;256,00
19/09/2024;06:00;18,28;80,36;1016,51;18,50;12,96;0,00;8,00;8,90;8,61;359,00;283,00
19/09/2024;06:10;18,46;78,68;1016,71;18,50;12,92;0,00;6,46;6,97;6,74;342,00;344,00
19/09/2024;06:20;18,56;78,17;1016,97;18,75;12,91;0,00;5,86;6,97;5,77;341,00;342,00
19/09/2024;06:30;18,33;79,51;1016,96;19,25;12,95;14,20;4,38;3,59;4,27;359,00;317,00
19/09/2024;06:40;18,50;78,07;1017,25;19,87;12,98;40,67;5,86;5,11;5,22;1,00;222,00
19/09/2024;06:50;18,63;76,83;1017,41;20,75;13,01;66,30;5,53;5,80;5,76;11,00;54,00
19/09/2024;07:00;18,74;74,94;1017,49;21,50;13,05;97,33;5,86;5,80;6,25;0,00;16,00
19/09/2024;07:10;18,95;73,90;1017,57;22,25;13,05;122,50;6,41;7,66;7,02;359,00;358,00
19/09/2024;07:20;19,32;73,12;1017,55;23,00;13,11;157,73;6,52;7,52;6,86;355,00;338,00
19/09/2024;07:30;19,72;71,56;1017,79;23,87;13,19;186,03;6,68;8,08;6,94;350,00;347,00
19/09/2024;07:40;19,61;71,41;1017,78;24,50;13,34;224,37;6,19;7,39;7,14;306,00;347,00
19/09/2024;07:50;19,95;70,04;1017,89;25,00;13,45;251,83;7,45;6,97;8,02;353,00;342,00
19/09/2024;08:00;20,68;66,22;1018,22;25,50;13,50;275,73;8,38;8,21;7,24;358,00;253,00
19/09/2024;08:10;20,32;66,87;1018,15;25,75;13,60;306,37;8,33;8,70;8,49;0,00;335,00
19/09/2024;08:20;20,67;67,38;1018,24;25,88;13,62;329,70;7,29;8,28;7,96;353,00;351,00
19/09/2024;08:30;20,47;66,21;1018,20;26,00;13,62;339,33;9,37;9,46;10,33;356,00;356,00
19/09/2024;08:40;20,90;65,71;1018,30;26,25;13,63;319,60;9,26;8,08;9,97;347,00;339,00
19/09/2024;08:50;21,35;63,24;1018,06;26,62;13,67;403,47;9,97;11,11;10,44;348,00;337,00
19/09/2024;09:00;21,55;62,80;1018,14;27,00;13,69;448,90;10,85;8,01;10,76;355,00;251,00
19/09/2024;09:10;22,19;58,97;1018,38;27,37;13,77;472,63;9,31;7,32;9,95;336,00;326,00
19/09/2024;09:20;23,07;58,07;1017,82;27,75;13,83;509,53;11,94;13,94;13,34;345,00;337,00
19/09/2024;09:30;22,54;56,99;1017,98;28,00;13,89;517,37;11,12;8,63;11,83;353,00;337,00
19/09/2024;09:40;23,45;57,71;1017,66;28,25;13,89;567,17;12,33;13,60;14,32;341,00;333,00
19/09/2024;09:50;23,29;54,38;1017,62;28,38;13,90;591,37;12,55;14,29;14,23;334,00;333,00
19/09/2024;10:00;23,45;58,88;1017,61;28,62;13,91;610,03;11,34;12,84;12,62;326,00;326,00
19/09/2024;10:10;23,51;54,26;1017,54;29,00;13,89;634,20;11,12;13,60;12,64;341,00;336,00
19/09/2024;10:20;24,78;49,88;1017,58;29,50;13,91;619,67;10,90;9,39;11,57;343,00;335,00
19/09/2024;10:30;25,20;49,91;1017,48;29,87;13,92;653,33;8,82;8,90;9,66;333,00;340,00
19/09/2024;10:40;24,43;50,96;1017,37;30,12;13,91;662,17;11,23;11,80;12,32;329,00;332,00
19/09/2024;10:50;24,53;51,08;1017,21;30,12;13,92;704,17;10,90;13,81;11,93;327,00;333,00
19/09/2024;11:00;25,01;53,13;1016,92;30,00;13,92;697,53;10,79;12,84;12,18;338,00;327,00
19/09/2024;11:10;24,94;49,68;1016,90;29,87;13,92;701,10;10,57;10,77;11,56;321,00;329,00
19/09/2024;11:20;25,61;48,12;1016,90;29,75;13,93;691,83;9,97;9,53;11,02;327,00;330,00
19/09/2024;11:30;25,92;48,56;1016,60;29,87;13,92;665,03;8,93;8,90;10,20;336,00;335,00
19/09/2024;11:40;25,83;46,90;1016,49;30,25;13,92;715,37;9,48;9,25;10,09;334,00;339,00
19/09/2024;11:50;26,65;44,39;1016,32;30,50;13,93;725,93;6,96;8,56;7,07;337,00;339,00
19/09/2024;12:00;26,58;44,90;1016,16;30,75;13,92;540,80;7,12;9,18;8,04;342,00;343,00
19/09/2024;12:10;26,78;44,44;1016,07;31,00;13,92;701,40;6,57;7,45;7,31;347,00;344,00
19/09/2024;12:20;26,86;45,75;1016,07;31,25;13,92;690,07;6,35;8,08;6,92;329,00;332,00
19/09/2024;12:30;27,00;43,95;1015,91;31,50;13,93;684,40;6,25;6,70;6,47;341,00;342,00
19/09/2024;12:40;28,57;43,14;1015,79;31,87;13,93;690,20;6,19;6,07;5,60;352,00;314,00
19/09/2024;12:50;27,59;42,24;1015,52;32,50;13,92;642,87;5,97;6,42;5,44;333,00;343,00
19/09/2024;13:00;27,44;44,34;1015,39;32,50;13,93;558,30;7,40;9,18;8,46;339,00;333,00
19/09/2024;13:10;27,72;42,83;1015,23;32,25;13,92;637,67;5,64;5,52;6,20;348,00;348,00
19/09/2024;13:20;27,86;40,95;1015,17;32,50;13,92;632,97;5,86;5,18;5,65;337,00;328,00
19/09/2024;13:30;28,50;40,41;1014,96;32,75;13,94;636,30;5,31;4,97;5,47;351,00;348,00
19/09/2024;13:40;28,07;43,63;1014,78;32,88;13,92;643,47;7,61;7,52;8,28;344,00;347,00
19/09/2024;13:50;27,89;41,42;1014,53;32,88;13,93;613,63;7,29;8,77;8,08;355,00;351,00
19/09/2024;14:00;28,85;38,89;1014,56;32,88;13,94;587,50;5,97;5,73;5,06;351,00;347,00
19/09/2024;14:10;28,64;40,21;1014,19;33,13;13,92;571,07;6,52;7,25;6,93;341,00;343,00
19/09/2024;14:20;29,13;38,36;1014,02;33,25;13,94;546,90;4,71;4,97;5,01;339,00;348,00
19/09/2024;14:30;29,11;38,43;1013,94;33,50;13,94;523,23;3,94;4,35;3,46;341,00;332,00
19/09/2024;14:40;29,07;39,39;1013,76;33,50;13,95;491,33;6,46;5,66;6,34;351,00;352,00
19/09/2024;14:50;28,80;39,34;1013,53;33,25;13,93;438,87;8,11;7,80;8,61;330,00;331,00
19/09/2024;15:00;28,51;40,04;1013,44;32,88;13,92;440,10;8,49;8,56;8,82;349,00;341,00
19/09/2024;15:10;28,79;39,22;1013,32;32,75;13,93;407,40;9,20;8,42;10,00;349,00;350,00
19/09/2024;15:20;28,90;37,82;1013,34;32,50;13,94;369,43;8,82;10,63;9,29;359,00;325,00
19/09/2024;15:30;28,64;40,66;1013,16;32,38;13,92;197,83;8,71;10,84;9,72;349,00;349,00
19/09/2024;15:40;28,89;37,60;1012,98;32,13;13,93;300,50;10,19;10,63;11,28;350,00;348,00
19/09/2024;15:50;28,61;41,26;1012,98;31,87;13,93;263,30;8,93;9,11;8,94;358,00;352,00
19/09/2024;16:00;28,65;41,46;1013,00;31,75;13,93;239,90;8,93;10,63;9,89;359,00;339,00
19/09/2024;16:10;28,74;40,27;1013,18;31,62;13,92;209,47;9,70;10,91;10,36;356,00;352,00
19/09/2024;16:20;28,97;37,16;1013,09;31,50;13,92;174,73;10,52;12,49;11,60;356,00;297,00
19/09/2024;16:30;28,76;40,09;1013,11;31,37;13,96;139,90;8,66;7,59;8,83;296,00;347,00
19/09/2024;16:40;28,74;39,48;1013,09;31,12;13,92;112,00;10,08;10,49;10,10;349,00;348,00
19/09/2024;16:50;28,37;42,12;1013,14;30,88;13,93;84,47;9,26;9,87;9,47;353,00;352,00
19/09/2024;17:00;28,46;39,82;1013,06;30,62;13,60;59,13;8,44;10,22;8,83;356,00;347,00
19/09/2024;17:10;28,60;38,74;1012,86;30,12;13,33;0,00;9,92;12,22;11,26;349,00;352,00
19/09/2024;17:20;28,73;38,63;1013,11;29,50;13,25;0,00;10,24;11,11;11,26;358,00;350,00
19/09/2024;17:30;28,44;38,99;1013,27;29,25;13,25;0,00;8,77;10,28;9,98;352,00;351,00
19/09/2024;17:40;27,88;42,42;1013,46;28,87;13,25;0,00;7,72;9,46;9,05;351,00;339,00
19/09/2024;17:50;27,43;44,81;1013,42;28,62;13,24;0,00;8,16;7,59;8,11;347,00;351,00
19/09/2024;18:00;27,22;46,09;1013,59;28,25;13,24;0,00;7,72;6,83;8,02;347,00;347,00
19/09/2024;18:10;27,04;48,03;1013,88;27,75;13,22;0,00;5,53;5,38;5,91;349,00;347,00
19/09/2024;18:20;27,12;44,12;1013,97;27,50;13,24;0,00;5,53;4,97;5,22;353,00;352,00
19/09/2024;18:30;27,13;43,65;1013,88;27,37;13,21;0,00;5,86;5,87;6,69;357,00;298,00
19/09/2024;18:40;26,99;44,14;1013,86;27,25;13,21;0,00;7,89;8,70;8,09;357,00;356,00
19/09/2024;18:50;26,34;48,41;1013,73;27,13;13,20;0,00;5,75;5,80;6,59;350,00;342,00
19/09/2024;19:00;26,18;49,53;1013,85;26,75;13,20;0,00;5,70;6,01;5,05;360,00;324,00
19/09/2024;19:10;26,03;47,68;1013,95;26,50;13,20;0,00;5,09;5,04;5,42;353,00;217,00
19/09/2024;19:20;26,19;47,64;1014,20;26,50;13,18;0,00;6,03;5,38;6,36;357,00;355,00
19/09/2024;19:30;25,71;51,96;1014,43;26,37;13,20;0,00;5,64;4,49;5,62;332,00;339,00
19/09/2024;19:40;25,90;51,47;1014,53;26,37;13,19;0,00;6,19;5,11;5,81;337,00;300,00
19/09/2024;19:50;26,13;48,70;1014,51;26,50;13,19;0,00;5,75;5,94;5,89;355,00;343,00
19/09/2024;20:00;25,99;50,96;1014,59;26,37;13,18;0,00;5,48;6,70;6,36;358,00;356,00
19/09/2024;20:10;26,11;49,74;1014,57;26,25;13,18;0,00;5,75;6,49;6,43;333,00;340,00
19/09/2024;20:20;26,39;45,55;1014,78;26,37;13,18;0,00;6,14;6,76;7,11;328,00;319,00
19/09/2024;20:30;25,67;50,08;1014,91;26,25;13,18;0,00;4,60;4,83;4,57;354,00;339,00
19/09/2024;20:40;26,07;48,46;1015,03;26,12;13,18;0,00;5,81;5,52;5,91;343,00;289,00
19/09/2024;20:50;26,22;47,11;1015,05;26,25;13,18;0,00;5,26;4,69;5,18;359,00;295,00
19/09/2024;21:00;26,29;46,94;1015,09;26,25;13,18;0,00;5,48;5,80;5,36;352,00;168,00
19/09/2024;21:10;26,23;46,16;1015,22;26,37;13,18;0,00;5,04;4,90;4,18;3,00;23,00
19/09/2024;21:20;26,24;47,28;1015,43;26,37;13,17;0,00;4,99;4,00;4,10;333,00;253,00
19/09/2024;21:30;25,79;49,05;1015,44;26,25;13,16;0,00;4,11;3,93;2,96;324,00;329,00
19/09/2024;21:40;25,67;50,04;1015,27;26,12;13,17;0,00;4,60;4,90;4,59;347,00;306,00
19/09/2024;21:50;25,43;51,40;1015,35;26,00;13,18;0,00;4,00;2,62;3,65;334,00;324,00
19/09/2024;22:00;25,45;50,94;1015,44;25,88;13,16;0,00;3,67;2,00;3,16;317,00;327,00
19/09/2024;22:10;25,57;48,94;1015,71;25,75;13,16;0,00;4,38;3,93;3,81;326,00;192,00
19/09/2024;22:20;25,51;49,62;1015,67;25,88;13,14;0,00;3,23;2,55;2,44;321,00;335,00
19/09/2024;22:30;25,25;49,53;1015,78;25,75;13,16;0,00;3,12;3,45;3,22;327,00;324,00
19/09/2024;22:40;25,31;50,58;1015,75;25,75;13,14;0,00;3,62;1,86;3,49;311,00;315,00
19/09/2024;22:50;25,25;50,00;1015,79;25,75;13,18;0,00;3,62;4,42;3,85;6,00;124,00
19/09/2024;23:00;25,30;49,96;1015,70;25,62;13,13;0,00;3,45;4,00;3,55;314,00;316,00
19/09/2024;23:10;23,66;67,31;1015,78;25,50;13,14;0,00;2,03;1,59;1,59;209,00;193,00
19/09/2024;23:20;25,38;50,07;1015,56;25,12;13,14;0,00;3,89;2,90;3,83;352,00;317,00
19/09/2024;23:30;24,52;52,87;1015,74;25,12;13,16;0,00;8,60;8,56;9,21;21,00;22,00
19/09/2024;23:40;25,12;50,18;1015,71;25,25;13,12;0,00;4,55;4,69;4,98;327,00;340,00
19/09/2024;23:50;24,69;52,04;1015,72;25,12;13,12;0,00;3,45;4,21;3,52;354,00;345,00
